price,bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,lat,long
692500,4,2.75,3710,7984,1999,47.5352,-121.868
310000,4,2.5,2430,5499,2002,47.3779,-122.125
492000,3,2.25,2100,7335,1983,47.647,-122.061
460000,2,2.5,1880,40575,1987,47.5614,-121.899
800000,3,2.5,1630,2640,1919,47.6452,-122.371
832600,4,1,1640,4200,1925,47.6601,-122.332
470000,4,2.75,2310,7350,1989,47.7505,-122.182
542000,2,2,1930,4500,2003,47.7104,-122.031
1310000,4,4.5,4750,13912,2005,47.5332,-122.265
308130,4,2.5,2300,7500,1959,47.4125,-122.33
310000,2,1,1050,2699,2005,47.5471,-121.996
215000,3,1,1150,7560,1958,47.4613,-122.184
210000,4,1.5,1920,10403,1959,47.2987,-122.366
730000,4,2.75,3660,150282,1990,47.6813,-122.048
245000,3,1.75,1720,9342,1981,47.3177,-122.182
540000,3,2.25,2100,20018,1948,47.4544,-122.366
299000,4,2.5,2400,6078,2001,47.2606,-122.285
510000,3,2.5,2540,40106,1991,47.6037,-122.043
198000,4,1.75,2080,7200,1966,47.3385,-122.282
950000,5,3.25,3400,7452,1999,47.6141,-122.136
528000,5,1.75,2140,8580,1962,47.6625,-122.178
507000,5,3.25,3850,16249,2002,47.3324,-122.168
770000,4,3.25,4270,6384,2001,47.5362,-121.874
255000,3,1.75,1340,7210,1975,47.4182,-122.167
220000,1,1.5,1100,3451,1978,47.3829,-122.322
690700,5,2.75,2870,5349,2005,47.5405,-122.187
447000,2,1,1320,8380,1953,47.705,-122.367
755000,6,2,2150,4505,1952,47.6514,-122.369
700000,4,1.5,2470,6000,1940,47.6365,-122.391
320000,3,2.5,2130,6969,2003,47.3655,-122.027
565000,4,2.5,2240,14667,1989,47.5276,-122.161
754300,5,2.75,1800,4500,1939,47.6648,-122.358
650000,3,1.5,2160,9000,1949,47.7241,-122.369
529888,4,2.5,3140,8455,2003,47.4866,-122.147
432000,3,2.5,1920,9812,2000,47.7633,-122.243
235000,3,1,1050,7670,1955,47.2046,-121.996
994900,4,3.5,3695,6556,2014,47.683,-122.015
489000,4,2.5,3910,8442,2000,47.3766,-122.027
370000,4,1.5,1370,9957,1972,47.7237,-122.181
436000,4,2.75,2080,9600,1979,47.7149,-122.235
395000,3,2.5,2250,3757,2006,47.4787,-122.129
377691,5,1.75,2120,8399,1942,47.7621,-122.335
370000,5,3,2220,5185,2003,47.543,-122.29
515000,3,2.5,1440,4394,1987,47.5688,-122.019
169000,3,1,910,7686,1969,47.3405,-122.288
475000,3,1,1270,4268,1921,47.6848,-122.392
420000,3,2.5,2480,6180,1999,47.4044,-122.208
822000,3,2,2410,13300,1985,47.5632,-122.148
1500000,4,2.75,2930,25697,1964,47.6264,-122.226
485000,3,2.25,1570,6810,1988,47.6176,-122.044
270000,4,1,1900,8505,1956,47.4406,-122.196
300000,6,2.5,2590,11250,1978,47.4608,-122.196
878000,4,2.5,3810,7728,2007,47.5925,-122.058
590000,3,2.5,2290,4203,2001,47.5441,-122.172
611900,1,2.25,1220,2100,1946,47.6703,-122.204
240000,3,1.75,1100,7373,1968,47.3124,-122.183
169000,3,1,890,7110,1957,47.4971,-122.261
200500,3,2,1280,14972,1963,47.4129,-122.209
308000,3,2.5,2320,7140,1990,47.275,-122.295
290256,3,2.25,1720,7885,1983,47.3136,-122.344
279950,3,1.75,1530,8800,1967,47.4483,-122.158
195000,3,1.75,1580,7875,1979,47.1958,-122.003
630000,3,1,1360,13000,1945,47.3359,-122.033
1160000,4,3,2680,15438,1902,47.6109,-122.226
478000,3,2.25,1640,3896,1994,47.5689,-122.006
639000,3,2.25,1400,2421,2005,47.695,-122.169
623000,4,2.75,2300,12633,1984,47.6218,-122.032
220000,3,1.75,1900,7680,1959,47.5081,-122.266
526000,3,2.25,2000,18099,1978,47.5443,-122.18
243500,2,1,900,5016,1948,47.542,-122.282
750000,4,2.5,2980,4930,2000,47.5445,-122.12
329000,4,2,1850,9126,1963,47.5009,-122.164
525000,4,1,1570,4000,1920,47.6275,-122.321
190000,2,1,670,3101,1948,47.5546,-122.274
355000,3,2.5,2110,4038,1989,47.3875,-122.153
650000,3,1.75,1970,54450,1980,47.5936,-122.012
678500,3,2.75,1210,3600,1910,47.6798,-122.354
669950,4,2.5,2670,11877,1996,47.6327,-122.036
850000,3,2.25,3000,18450,1983,47.7274,-122.062
572000,3,2.75,2200,3885,2002,47.6171,-122.028
492450,3,1.75,1540,13002,1984,47.6231,-122.044
813000,3,1.75,2080,11866,1960,47.5872,-122.173
710000,3,2,1780,9732,1967,47.5796,-122.229
285900,5,1.5,1690,7725,1961,47.3859,-122.288
389000,3,2,2080,12972,1981,47.3733,-122.432
675000,3,2.25,2070,2833,1966,47.5543,-122.398
352000,2,0.75,760,33801,1931,47.4703,-122.076
1050000,4,3.25,4020,11588,2000,47.5217,-122.155
768500,4,1.75,3620,10400,1965,47.6069,-122.167
500000,4,2,2330,7778,1961,47.7109,-122.323
685000,3,2.5,1460,8800,1956,47.5895,-122.232
648475,4,2.75,2250,5700,1951,47.6406,-122.344
895000,4,2.75,2640,4000,1925,47.6727,-122.297
195000,3,1,1310,9554,1962,47.2949,-122.285
368000,4,2.5,2720,7350,1989,47.3028,-122.35
997000,4,3.5,3430,13609,2001,47.5196,-122.151
335000,3,2.75,1990,19991,1977,47.7434,-122.106
250000,3,2,1170,7258,1984,47.3333,-122.266
278500,3,1.75,1390,8980,1985,47.2015,-122.005
260000,4,1.5,1540,7300,1973,47.3317,-122.276
162500,2,1,760,6141,1920,47.5469,-122.277
600000,4,2.5,2990,5122,2004,47.5773,-122.055
350000,4,2.25,1770,7778,1998,47.4192,-122.201
852500,5,3.75,3830,8131,2005,47.5837,-121.971
485000,3,2.5,2870,5490,2008,47.4471,-122.207
299000,3,1,1520,8320,1953,47.7699,-122.335
227450,2,1,660,6509,1952,47.4938,-122.171
383000,3,1,1800,5612,1942,47.525,-122.378
835000,2,3.25,3570,392475,1998,47.5448,-121.93
760000,5,1.5,3050,2992,1931,47.621,-122.302
635000,3,2.5,3610,26359,1998,47.6306,-121.968
438500,3,2,1490,3072,1912,47.5772,-122.307
545500,3,2.5,1560,9361,1936,47.5591,-122.295
675000,3,1.75,1660,9549,1956,47.6503,-122.198
450000,3,1.75,1180,4080,1928,47.6825,-122.391
199999,3,1,960,10815,1900,47.3091,-122.006
375000,3,1.5,1630,16170,1988,47.7104,-122.235
600000,4,2.25,2260,43847,1982,47.7713,-122.129
292600,3,1.5,1520,7123,1959,47.4991,-122.176
610000,3,1,1000,4959,1945,47.6629,-122.277
397450,4,2.5,2650,9451,1993,47.3693,-122.129
382000,3,2.25,1750,15528,1963,47.7739,-122.274
370000,3,2.25,1770,7667,1966,47.7724,-122.362
520000,3,2.25,1770,7667,1966,47.7724,-122.362
260000,2,1,770,7906,1948,47.766,-122.32
890000,4,2.5,3370,7200,2014,47.7698,-122.384
344000,5,2,2130,8412,1946,47.7403,-122.318
205000,3,1,1050,8498,1958,47.4038,-122.203
424240,3,2,2080,12094,1982,47.7035,-122.164
589950,3,2,2080,12094,1982,47.7035,-122.164
582000,4,1.75,2120,4650,1951,47.6964,-122.4
349000,3,2.5,2550,7709,1989,47.3081,-122.391
658000,3,1,1290,12005,1966,47.6835,-122.199
294000,5,2.75,1790,5000,1915,47.5655,-122.363
690000,5,3.5,2720,7598,1993,47.6931,-122.283
600000,3,1,1040,5000,1912,47.6754,-122.359
199990,3,1,840,5200,1969,47.3685,-122.077
440000,4,2.25,2080,15750,1976,47.7225,-122.2
439990,4,2.5,1540,1994,2014,47.5526,-121.999
815000,4,2.5,3880,7208,2006,47.5841,-121.971
535000,4,2.25,1860,3766,1995,47.5699,-122.006
215000,3,1.75,1280,10016,1975,47.2823,-122.333
605000,3,2.5,3200,35012,1965,47.4651,-121.993
349900,3,2.5,2200,7278,1990,47.4624,-122.132
495000,3,1,1570,5510,1940,47.6942,-122.319
515100,3,2.5,2074,4900,1997,47.7327,-122.233
657500,4,2.25,2520,10370,1980,47.6377,-122.049
250000,5,1.75,2190,8250,1963,47.4887,-122.223
385000,5,1.75,2190,8250,1963,47.4887,-122.223
307000,3,1.5,2320,7500,1976,47.7413,-121.979
288000,3,2.5,1370,9253,1994,47.3717,-122.073
226450,3,1.75,1730,7200,1944,47.3774,-122.236
390000,3,2.5,1640,6991,1967,47.7255,-122.327
350000,3,1,1300,10236,1971,47.5028,-121.77
368000,3,1.5,1560,7884,1969,47.7312,-122.298
865000,3,2.25,2670,150270,1985,47.7601,-122.134
515000,5,2.5,3810,15916,1967,47.4521,-122.14
410000,3,1.75,1440,8560,1979,47.7296,-122.232
210000,4,1,1200,43560,1968,47.3375,-122.123
460000,3,1.75,1520,7700,1969,47.7226,-122.219
241500,4,2.5,2500,9654,1979,47.3137,-122.343
322200,4,2.25,2010,19000,1975,47.3734,-122.119
279000,4,1,1210,6000,1943,47.5026,-122.234
303000,2,1,1100,27007,1943,47.4471,-122.473
249000,3,1.75,2120,18335,1961,47.451,-122.273
294950,3,1,1240,8840,1952,47.7277,-122.308
1320000,4,3.5,3460,3997,2004,47.6718,-122.329
335000,3,1.75,1270,4800,1953,47.693,-122.361
1160000,4,2.25,2980,8051,1935,47.6426,-122.409
520000,2,1,1250,3708,1926,47.685,-122.363
560000,4,1.75,1740,8800,1965,47.6232,-122.142
243400,4,1.5,1730,7464,1959,47.3782,-122.304
405000,3,2,1240,14404,1988,47.6614,-122.06
350000,4,2.5,2140,7095,1992,47.3528,-122.057
368500,5,2.75,2530,7601,1992,47.4683,-122.263
99000,2,1,960,8236,1948,47.4698,-122.166
1070000,4,3.75,4130,12320,2001,47.5194,-122.151
430000,4,1.75,1710,7724,1983,47.7721,-122.293
412500,3,1.5,1490,8475,1963,47.6571,-122.133
1120000,4,3.25,4750,62365,1988,47.7149,-122.099
915000,4,2.5,3400,35062,1988,47.7168,-122.113
535000,3,2.5,2210,7620,1994,47.6938,-122.13
499000,3,1.5,1260,3135,1944,47.6693,-122.371
375000,3,1,1960,7955,1963,47.7641,-122.364
349000,4,2.5,1800,7620,1995,47.4346,-122.201
635000,3,2.25,1940,7482,1964,47.6004,-122.195
682000,4,2.75,2820,8009,2001,47.6,-121.977
321027,4,2.25,2820,16770,1966,47.3186,-122.364
150000,2,1,720,4120,1915,47.303,-122.217
410000,3,1.75,1640,17583,1969,47.726,-122.203
449950,3,2,1560,4080,1923,47.6892,-122.319
475000,4,1.75,1910,8775,1956,47.7396,-122.247
530000,5,1.75,1570,3000,1908,47.6677,-122.316
319950,4,2.5,2038,7643,2011,47.3296,-122.18
210000,3,2.25,1720,9435,1978,47.2979,-122.377
485000,3,2.75,1670,3330,1925,47.6551,-122.36
774000,4,2.75,2830,10240,1998,47.5903,-121.986
478000,4,2,1690,8208,1958,47.6052,-122.126
385000,4,2.5,1620,5280,1924,47.5132,-122.384
595000,4,2.5,2360,43017,1989,47.774,-122.077
723000,4,2.5,2700,4004,2004,47.5521,-121.995
279000,3,1.5,1780,16000,1960,47.419,-122.322
195000,3,1.5,1430,7560,1958,47.4518,-122.179
625000,2,1,2160,2192,1925,47.6364,-122.371
270000,3,1.75,1800,9314,1979,47.7762,-122.198
559000,2,2,1930,5520,2006,47.7191,-122.022
474000,4,2.25,1960,14834,1976,47.7434,-122.095
303500,4,2.5,1920,7345,1992,47.3526,-122.055
350000,3,1.75,1470,8645,1949,47.7524,-122.323
595000,5,3,2980,10064,1940,47.7372,-122.316
589000,3,2,2360,118483,1981,47.5595,-121.867
585000,3,1.75,1790,87213,1974,47.732,-122.077
482975,3,2.25,2130,8801,1976,47.7462,-122.29
365500,4,2.5,2030,4499,2003,47.4511,-122.119
570000,4,2,1790,7800,1972,47.6266,-122.103
335000,3,2.5,2260,8040,1990,47.3203,-122.184
767500,4,2,2350,4815,1914,47.6681,-122.338
386591,3,2.5,1690,1613,2014,47.5518,-121.998
620000,4,2.5,2690,32780,1998,47.6612,-121.955
407000,4,2.25,2810,23400,1958,47.395,-122.311
364250,3,2.5,2280,213879,1994,47.4213,-122.033
399000,4,2.5,2870,9292,1979,47.4522,-122.123
766950,3,2.5,3030,30007,1992,47.743,-122.036
710000,4,2.75,2940,4232,2004,47.5529,-121.99
320000,3,1,1190,4120,1929,47.5513,-122.272
300000,3,2.5,1800,3253,2001,47.5401,-122.292
263000,3,1.75,1580,9187,1993,47.3538,-122.047
554000,3,2,1910,9001,1957,47.6037,-122.119
335000,2,1.75,1000,5100,1906,47.6787,-122.391
307000,4,2.75,2520,6964,1987,47.4038,-122.175
404000,3,1,1420,8160,1947,47.7164,-122.306
775000,4,3.5,3080,5250,2003,47.5992,-121.972
220000,3,1,1060,9126,1956,47.201,-121.999
518000,4,2.5,2160,9750,1983,47.7438,-122.246
1600000,4,3.5,4060,9486,2005,47.6634,-122.2
315000,1,2.25,1940,2550,1979,47.7313,-122.343
350000,2,1,1620,9205,1921,47.7119,-122.23
285000,2,1,920,5850,1900,47.5441,-122.304
231000,3,2.5,1370,7247,1995,47.3767,-122.303
179000,3,1,920,5200,1969,47.3603,-122.085
244000,3,1.5,1360,9625,1963,47.3799,-122.211
185850,3,1.5,1630,11662,1943,47.4455,-122.278
610000,6,2.5,3610,12033,1970,47.7692,-122.219
419000,4,2.5,3010,9155,2005,47.3542,-122.027
779000,3,1.75,2320,6400,1957,47.6449,-122.389
319900,3,2.5,2040,7580,1998,47.2618,-122.209
329000,3,2.75,1920,7700,1978,47.3213,-122.378
475226,3,2.5,2120,4512,1988,47.75,-122.183
638000,3,2.5,2170,5000,2003,47.5453,-121.996
440000,2,1.5,1330,15873,1984,47.6359,-122.033
214000,3,2,1580,5080,1942,47.4963,-122.35
600000,3,2.75,3580,14217,1989,47.3244,-122.379
935000,4,2,2580,4500,1905,47.6245,-122.316
630000,4,1.75,1930,10210,1941,47.7078,-122.277
345000,3,2.5,1990,20466,1987,47.3259,-121.896
323000,4,1.75,1310,9690,1967,47.7559,-122.226
425000,3,2.5,2670,13218,1988,47.3683,-122.153
411000,2,2.25,1910,108900,1972,47.4206,-122.023
299800,4,1.5,1530,9000,1976,47.6492,-121.908
823000,6,1.75,2920,5000,1908,47.6024,-122.295
200000,3,1,1010,8108,1955,47.735,-122.309
760000,4,1.75,2450,13300,1987,47.5564,-122.13
359950,4,2.5,1820,3899,1999,47.735,-121.985
295000,2,1.75,2200,89298,1973,47.4633,-121.976
250000,4,3,2250,7882,1986,47.3703,-122.314
497000,3,2.25,1450,1387,2000,47.6765,-122.302
520000,4,2.5,2280,8798,1987,47.7471,-122.247
365000,4,3.5,2720,6781,1999,47.4612,-122.215
459900,3,2.25,2250,8000,1976,47.7229,-122.202
158000,3,2,1090,6090,1940,47.5118,-122.259
294700,3,2,1970,9600,1967,47.2824,-122.301
439950,4,2.25,2780,15075,1985,47.477,-122.116
535000,3,1.75,2330,12141,1983,47.7607,-122.146
530000,4,4.5,4060,10800,2007,47.4241,-122.29
215000,4,2,1470,7000,1967,47.3742,-122.289
290000,2,1,1620,5400,1926,47.7069,-122.299
798000,5,2.75,3220,5934,2006,47.7076,-122.101
785000,4,2.5,3270,9578,1993,47.5373,-122.051
433000,3,1.75,2160,8565,1971,47.7664,-122.262
425000,2,1,1150,6835,1922,47.5567,-122.273
654000,4,2.5,2240,7540,1962,47.6965,-122.308
232000,3,1,840,6540,1970,47.3743,-122.116
675000,3,1.75,1680,10500,1959,47.6098,-122.169
665000,5,2.75,2330,8000,1972,47.6651,-122.144
835000,4,2.5,3030,29163,1998,47.6569,-122.02
525000,6,3,2880,7560,1980,47.5959,-122.3
780000,3,2.75,2910,3094,1939,47.7071,-122.276
844000,4,3.25,3090,67518,1988,47.6674,-122.046
680000,4,2.75,2720,54048,1985,47.7181,-122.089
290000,3,1.5,1310,8100,1965,47.7328,-122.201
605500,3,2.5,2830,6536,1989,47.7462,-122.172
762500,4,2.5,3150,5979,2005,47.7082,-122.101
1740000,5,3.25,3930,5500,2014,47.6802,-122.208
665000,6,2.75,2840,8346,1961,47.5518,-122.266
540000,5,1,2480,4400,1919,47.6046,-122.3
375000,3,2.5,1930,6180,1961,47.7481,-122.327
342000,3,1,1260,6826,1944,47.731,-122.303
340000,3,1,670,23522,1968,47.5329,-121.89
1250000,5,3.25,3930,12719,1974,47.5631,-122.213
638500,4,1.75,1770,12462,1962,47.4355,-122.338
805000,5,3,2240,18265,1963,47.5171,-122.029
250000,3,1,990,8062,1960,47.4151,-122.334
325000,3,2.5,1580,4698,1998,47.3539,-122.025
270000,4,1.75,1560,4290,1994,47.5292,-122.323
880000,6,2.5,2640,3680,1922,47.5771,-122.38
300000,2,1.75,2120,6350,1924,47.6974,-122.356
290000,2,1,1200,8750,1948,47.7548,-122.327
2850000,4,4,5040,17208,1976,47.5701,-122.188
1780000,4,3.25,4890,13402,2004,47.5303,-122.131
299950,3,1,1580,5250,1954,47.4964,-122.168
483000,3,2.25,2100,43560,1977,47.7511,-122.072
890000,3,2.25,2060,8640,1966,47.6534,-122.195
719000,3,2.5,1690,4500,1928,47.5841,-122.383
785000,4,3,3370,100681,1977,47.4319,-122.148
660000,3,2.5,2330,3995,2006,47.5542,-122.001
264000,4,1.75,1820,8118,1980,47.4104,-122.172
575000,3,1.75,1890,11141,1968,47.5697,-122.163
475000,3,2.5,2770,98881,1991,47.2568,-121.952
845800,4,3.5,3020,12750,1990,47.6524,-122.184
352500,3,1.75,1170,8182,1962,47.7368,-122.298
347000,3,1,1270,8400,1955,47.7604,-122.198
560000,4,2.75,1950,6192,1992,47.5698,-121.999
323000,4,2.75,2230,50094,1977,47.2576,-122.099
595000,3,1.75,2220,22081,1922,47.4693,-122.364
257500,4,2,2060,6400,1977,47.2924,-122.197
450000,3,1,1100,4600,1917,47.5686,-122.385
810000,3,1.75,1980,13503,1952,47.5867,-122.111
372500,5,3,2480,10090,2004,47.4964,-122.263
325000,3,1,1050,9083,1951,47.7533,-122.307
280000,3,1,1260,7660,1947,47.7476,-122.35
258000,3,2,1680,19978,1948,47.3924,-122.308
329950,4,1,1360,5900,1949,47.7512,-122.318
836000,4,2.5,2450,12987,1980,47.6197,-122.15
365000,5,2.5,2260,7040,1999,47.352,-122.038
111300,2,1,1060,6000,1908,47.3066,-122.223
725000,3,1.75,1610,8613,1962,47.6527,-122.195
550000,4,2.5,3350,6605,1990,47.7498,-122.181
130000,2,1,790,7500,1951,47.4007,-122.294
765000,2,1.75,1660,4000,1940,47.6394,-122.28
255000,3,1.5,1420,7480,1963,47.4651,-122.184
439500,3,2.5,2050,40003,1977,47.47,-122
268000,3,1.75,1250,5546,1987,47.4725,-122.187
985000,3,1.75,1700,8534,1953,47.6276,-122.205
751305,4,2.5,2660,8469,1994,47.5529,-122.12
304000,4,2,1810,8750,1967,47.4307,-122.17
200000,4,2.75,2210,13235,1988,47.3541,-122.303
325000,3,1.5,2120,41325,1973,47.2906,-122.055
736000,3,2.25,2470,11603,1988,47.6569,-122.123
426500,4,2.5,2700,6515,1998,47.4356,-122.11
640000,2,1.75,1760,4400,1930,47.65,-122.34
230000,5,2,1930,6120,1941,47.5073,-122.337
366350,4,1,1680,5043,1911,47.5354,-122.273
365000,2,1,1390,8336,1946,47.4646,-122.361
345000,4,1,1980,7991,1962,47.4604,-122.17
682000,3,1.75,1830,5120,1903,47.6051,-122.311
657500,3,1.75,980,6002,1942,47.6643,-122.203
895000,6,2.5,3550,6533,1925,47.5719,-122.284
425000,3,1.5,1660,5665,1918,47.5391,-122.274
532500,4,2.5,2490,8750,1976,47.5931,-122.116
540000,4,2.5,2329,9436,1995,47.7366,-122.204
578000,3,2.25,1790,9580,1984,47.5541,-122.162
1090000,3,3,2830,6041,1915,47.5694,-122.283
140000,3,1,1000,10560,1955,47.3217,-122.317
485000,3,2.5,2540,51836,1976,47.389,-122.088
575000,2,1.5,1750,19709,1978,47.3351,-122.044
421000,3,2.5,2890,21780,2000,47.4326,-122.286
355000,4,2,1870,3497,1954,47.5309,-122.347
515000,4,2.25,2200,6967,1986,47.7355,-122.202
309000,3,1,1300,7200,1952,47.5063,-122.369
815000,5,2.25,3410,35536,1974,47.65,-122.155
285000,3,1,1160,7875,1953,47.724,-122.323
289000,3,2.5,1490,8628,1994,47.3643,-122.041
458000,4,3,3280,62726,1979,47.7509,-122.056
230000,3,1.75,1450,8378,1978,47.3093,-122.385
432500,3,2.5,1930,7120,1961,47.7715,-122.34
288000,3,1.75,1660,10440,1978,47.4448,-121.77
354000,3,1.75,1260,12330,1968,47.7412,-122.095
119500,3,1,1170,11000,1980,47.7346,-121.983
805000,4,3,3350,23781,1979,47.56,-122.132
435000,3,2.5,1420,2581,2004,47.7027,-122.357
377000,4,1.75,1800,8385,1950,47.7744,-122.338
602000,4,2.5,2000,7376,1990,47.5719,-121.999
530000,3,1.75,1660,4800,1941,47.5734,-122.412
525000,4,2,1540,3740,1946,47.6886,-122.375
250000,2,1.5,1160,1086,2006,47.768,-122.315
681000,3,1,1700,6356,1907,47.5677,-122.281
625000,3,1.75,1580,20588,1970,47.706,-122.29
448500,3,2.5,2080,3920,2010,47.5412,-122.286
260000,3,2,1030,7260,1947,47.5113,-122.347
385500,3,2,1540,7947,1961,47.7605,-122.217
428400,4,2.5,2650,6000,2000,47.3768,-122.028
346290,4,2.75,2690,9240,1998,47.1896,-122.014
587000,4,2.75,2210,8430,1999,47.5994,-122.017
355000,4,2.5,2390,6775,2003,47.4811,-122.182
650000,5,2.75,2580,7865,1964,47.6208,-122.139
340000,4,2.5,2160,5455,2003,47.4799,-122.183
565000,4,2.5,2230,8624,1969,47.6623,-122.152
630000,4,2,2000,5000,1925,47.5787,-122.293
600000,4,2.75,2810,17674,1978,47.6745,-122.144
540400,4,1.75,1680,6758,1974,47.641,-122.113
569000,3,2.5,2150,8060,1995,47.6952,-122.188
735000,3,2.5,2820,8159,2004,47.5527,-121.992
434000,3,2.25,1750,9353,1987,47.7305,-122.225
578888,2,2,1060,4000,1914,47.6626,-122.337
465425,4,2.75,2430,20720,1967,47.775,-122.139
280500,4,2.75,2660,7754,1986,47.3078,-122.337
539950,2,2,1670,3507,2007,47.5545,-122.003
1150000,4,3.75,4160,35000,1991,47.669,-122.067
250000,3,2.5,1790,6191,1992,47.4102,-122.195
266000,3,2.5,1940,8547,1989,47.3491,-122.177
258000,3,2,1390,7200,1996,47.434,-122.154
472000,3,2,2200,21890,1961,47.7584,-122.271
530000,3,2.25,1264,1536,2003,47.6694,-122.279
302282,2,1,1095,5120,1901,47.6058,-122.313
370000,2,1,850,6213,1916,47.5282,-122.384
625000,4,2,1760,5307,1948,47.6714,-122.28
334000,3,1.75,1400,7405,1961,47.7569,-122.334
362000,5,3,1810,3000,1998,47.5622,-122.291
181000,2,1,1310,4000,1942,47.5798,-122.306
241500,3,1,1400,10425,1968,47.2738,-122.301
245000,3,1.75,2350,12720,1964,47.3594,-122.175
227500,3,1,1150,8848,1968,47.3626,-122.111
158550,5,1.5,1710,8100,1961,47.3839,-122.288
450000,3,2.25,1660,10247,1968,47.7262,-122.222
485000,3,1.75,1950,10080,1967,47.7282,-122.186
500000,4,3,2450,4668,2004,47.7721,-122.235
360000,1,2.25,2060,10600,1927,47.3291,-122.304
357500,3,1.5,1540,11858,1966,47.4755,-122.157
272000,3,2.5,1650,13816,1998,47.6553,-121.912
422000,3,1,1160,7854,1960,47.7304,-122.308
365000,2,2,1440,15000,1985,47.7648,-122.159
450000,3,1.75,2150,13789,1966,47.7591,-122.295
275053,2,1,1060,6504,1950,47.7412,-122.327
1880000,3,2.75,2620,17919,1949,47.6144,-122.228
235000,3,1.75,1840,9697,1985,47.3764,-122.179
510000,2,1,820,4206,1949,47.7076,-122.284
489950,2,1,820,4206,1949,47.7076,-122.284
463000,3,2.5,2010,4195,1998,47.732,-122.197
536000,4,2.25,1990,5948,1991,47.5712,-121.995
375000,4,2.5,2990,6145,2003,47.2612,-122.294
630000,4,2.5,2540,4727,1999,47.7034,-122.236
362000,3,2.25,1640,14374,1963,47.4476,-122.332
350000,4,2.75,2500,11659,1979,47.3381,-122.332
255000,3,2,1500,8775,1943,47.4809,-122.335
269000,4,2.5,1594,7665,1975,47.3262,-122.211
370000,4,3,2130,4838,1930,47.4871,-122.203
270000,3,1,1130,7920,1961,47.4852,-122.125
265000,3,2,1690,9516,1997,47.2132,-122.001
487000,2,1,1440,4046,1946,47.6901,-122.382
835000,4,3.25,3270,6027,2001,47.6346,-122.063
850000,4,3.25,4350,112750,2006,47.5435,-121.966
575000,4,2.75,1610,11201,1982,47.7024,-122.198
318000,3,1,1010,7200,1948,47.7601,-122.307
510000,3,2,1420,11325,1980,47.5356,-122.046
242500,3,1.5,1200,9720,1965,47.4225,-122.153
750000,5,2.25,2020,8400,1963,47.5763,-122.219
439900,5,3.5,3390,7950,2003,47.4792,-122.181
710000,2,1,1700,3040,1914,47.6442,-122.369
2400000,5,3.25,3410,9088,1912,47.6285,-122.361
435000,3,1.75,2030,13700,1976,47.7726,-122.197
874000,4,2.75,2860,6867,1946,47.6723,-122.263
110000,2,1,760,4746,1930,47.4836,-122.214
477000,3,1.75,1780,8085,1976,47.7357,-122.197
500000,3,2,1550,6394,1918,47.5222,-122.379
885000,4,2.5,4090,11225,2005,47.581,-121.971
235000,2,1,880,5600,1955,47.5071,-122.265
210000,3,2.75,1320,15236,1995,47.365,-122.184
320000,2,1,950,4000,1910,47.5728,-122.312
406000,3,1.75,1390,7904,1985,47.4892,-122.181
350000,3,1.75,1900,10225,1963,47.4781,-122.357
720000,4,2.5,3340,8930,1999,47.535,-121.867
604700,4,2.75,2750,14982,1981,47.3566,-122.32
343000,3,1,1400,5662,1920,47.5271,-122.036
558000,3,2.25,2220,15757,1982,47.6212,-122.043
364000,4,1,1210,7740,1922,47.5216,-122.374
420000,3,1.75,2390,11242,1959,47.7759,-122.272
450000,5,2,1870,7344,1960,47.5951,-122.144
392000,2,1.5,940,5000,1925,47.5375,-122.374
100000,4,1,1120,2685,1939,47.4904,-122.203
212000,3,1.5,1060,9225,1955,47.3217,-122.318
560000,5,2.5,2410,8960,1978,47.7372,-122.2
359950,5,2.75,2844,3990,2013,47.3259,-122.167
535000,4,2.5,2200,110642,1979,47.7409,-122.052
980000,5,4,3460,5400,2012,47.5201,-122.204
720000,2,1,1580,2199,1921,47.6541,-122.329
619950,2,1,1520,5400,1951,47.6796,-122.279
489000,3,2.5,2260,19821,1994,47.448,-122.088
415000,4,2,1800,2970,1923,47.6833,-122.312
352500,3,1,1000,4171,1985,47.6834,-122.097
258750,4,2,2300,8400,1962,47.3282,-122.332
350000,3,1,1080,7000,1916,47.7637,-122.351
152000,3,1,902,10464,1965,47.363,-122.308
378500,2,1,730,7528,1946,47.6997,-122.305
